t,x,g_raw,g_ratio,alpha,gamma,loss,acc
0,1.5909507925103559,3.0303932206566,1.092756871145744,1000.0,0.015413813292980194,2.1162772178649902,0.0
1,0.04469280016361617,3.0288530077648206,1.0939597683534854,1000.0,0.015413813292980194,2.003342390060425,0.0
2,0.02299829694532585,3.0296331389915983,1.0933486518453794,1000.0,0.015413813292980194,2.120046854019165,0.0
3,0.03366840495542564,3.031211614355088,1.092107879694463,1000.0,0.015413813292980194,2.179018497467041,0.0
4,0.026650371127619157,3.0298168406176265,1.0932021016480606,1000.0,0.015413813292980194,2.011288642883301,0.0
5,0.020368739293519407,3.032487098670992,1.0910951834027864,1000.0,0.015413813292980194,2.131035566329956,0.0
6,0.025643407711979465,3.0302310369522494,1.0928796637154965,1000.0,0.015413813292980194,2.142218589782715,0.0
7,0.01455403024506239,3.0246772626166547,1.0972693068947201,1000.0,0.015413813292980194,1.853464126586914,0.0
8,0.0203277146884599,3.0323147614153427,1.0912302617267033,1000.0,0.015413813292980194,2.12032413482666,0.0
9,0.033268040076507334,3.0322687426532586,1.0912811951025325,1000.0,0.015413813292980194,2.3495125770568848,0.0
10,0.022050096345212444,3.027149754308469,1.0953179169755747,1000.0,0.015413813292980194,2.029578685760498,0.0
11,0.03578784301617638,3.031285121907536,1.0920461588486146,1000.0,0.015413813292980194,2.1773600578308105,0.0
12,0.038140265070300244,3.0301156523196666,1.092969419675364,1000.0,0.015413813292980194,2.213172674179077,0.0
13,0.022719577869001695,3.027903592990875,1.0947153491273451,1000.0,0.015413813292980194,2.0106265544891357,0.0
14,0.025390302591821165,3.027070584976184,1.0953784346711875,1000.0,0.015413813292980194,2.0686538219451904,0.0
15,0.03353456334692244,3.0281423795218694,1.094523678532911,1000.0,0.015413813292980194,2.044435977935791,0.0
16,0.014404573793092157,3.0284207647607344,1.094307469509119,1000.0,0.015413813292980194,2.035550832748413,0.0
17,0.026191212204899707,3.0319079112281795,1.0915585531087497,1000.0,0.015413813292980194,2.2955117225646973,0.0
18,0.028483504702689177,3.0299305451924208,1.0931133694250705,1000.0,0.015413813292980194,2.1689629554748535,0.0
19,0.03370096903222378,3.031659791174544,1.0917447494432493,1000.0,0.015413813292980194,2.1160519123077393,0.0
20,0.02219833403482265,3.028732584379905,1.0940534900438916,1000.0,0.015413813292980194,1.9934983253479004,0.0
21,0.018704539291850144,3.031093896411519,1.0921987443701828,1000.0,0.015413813292980194,2.173819065093994,0.0
22,0.02832054814968878,3.0310840239495724,1.0922091725506309,1000.0,0.015413813292980194,2.2152035236358643,0.0
23,0.027822594458842963,3.0287438407056047,1.0940621811047402,1000.0,0.015413813292980194,2.156062126159668,0.0
24,0.022300327229980446,3.0264090318017476,1.09590014731777,1000.0,0.015413813292980194,1.9843772649765015,0.0
25,0.01531145350438819,3.0292214489912754,1.0936679089510546,1000.0,0.015413813292980194,2.0622987747192383,0.0
26,0.03320908782390008,3.026089773799777,1.096151508452808,1000.0,0.015413813292980194,2.137004852294922,0.0
27,0.040234071388625496,3.026299740223767,1.0959805045105797,1000.0,0.015413813292980194,2.013855218887329,0.0
28,0.03444300227360576,3.027744622382151,1.0948339723548475,1000.0,0.015413813292980194,1.9194258451461792,0.0
29,0.0261627787690453,3.027945606043197,1.094679030809981,1000.0,0.015413813292980194,2.0022449493408203,0.0
30,0.039613818365152674,3.030470314469224,1.0926911360762994,1000.0,0.015413813292980194,2.2508978843688965,0.0
31,0.025861864585634352,3.026050352570359,1.0961800135601993,1000.0,0.015413813292980194,1.9311707019805908,0.0
32,0.029202095534500573,3.0307132554092715,1.0924900510653026,1000.0,0.015413813292980194,2.067674398422241,0.0
33,0.03535940508698371,3.0285256756300125,1.0942306236485524,1000.0,0.015413813292980194,2.1341629028320312,0.0
34,0.01526431467282551,3.026062207786398,1.0961656378168225,1000.0,0.015413813292980194,1.8640862703323364,0.0
35,0.02200712380886385,3.027143731107492,1.0953201540710504,1000.0,0.015413813292980194,2.0488674640655518,0.0
36,0.03370994828780322,3.0258975956898415,1.0963020037548596,1000.0,0.015413813292980194,1.8816413879394531,0.0
37,0.03373821506933805,3.03176369563752,1.0916740079466596,1000.0,0.015413813292980194,2.3400068283081055,0.0
38,0.02276958858386391,3.0285214229682857,1.0942247398738087,1000.0,0.015413813292980194,2.061431646347046,0.0
39,0.02805051616995061,3.0291398736376602,1.093734341396674,1000.0,0.015413813292980194,2.077179431915283,0.0
40,0.031074830174723032,3.028164018616646,1.0945088957830855,1000.0,0.015413813292980194,2.128175735473633,0.0
41,0.02889052210812835,3.03050281204531,1.0926645430965025,1000.0,0.015413813292980194,2.1441714763641357,0.0
42,0.023337426233671094,3.030874543581561,1.09236807899448,1000.0,0.015413813292980194,2.1172239780426025,0.0
43,0.014485675392155088,3.028607605354888,1.0941570968927887,1000.0,0.015413813292980194,2.122243642807007,0.0
44,0.02905369556934972,3.0289592458787062,1.0938733646853207,1000.0,0.015413813292980194,1.9603161811828613,0.0
45,0.029080687359297613,3.026994577461248,1.0954222234145052,1000.0,0.015413813292980194,1.8822154998779297,0.0
46,0.01445374184581226,3.0252440625825745,1.0968186936301783,1000.0,0.015413813292980194,1.8266088962554932,0.0
47,0.033796366515991265,3.021843192013916,1.0995225904495705,1000.0,0.015413813292980194,1.7361907958984375,0.0
48,0.03723013665937856,3.0299104147585965,1.093140552443443,1000.0,0.015413813292980194,2.3578882217407227,0.0
49,0.02910546151559004,3.0302773366434805,1.0928326735135478,1000.0,0.015413813292980194,2.0458173751831055,0.0
